FID,ID,x,y,z,d,txt
170,1110,16.172635511300001,111.569112500000000,-0.644853350000000,26.962000000000000,all
171,1117,16.172667458799999,111.569109219000000,-0.942797360000000,27.199999999999999,all
172,1121,16.172680237300000,111.569108001000000,-0.610338450000000,27.295333333300000,all
173,1123,16.172686631099999,111.569107301000000,-0.869044100000000,27.342666666700001,all
174,1125,16.172693020800001,111.569106712000010,-0.607168850000000,27.390000000000001,all
175,1128,16.172705808000000,111.569105382000000,-0.796575370000000,27.485333333300002,all
176,1145,16.172756971300000,111.569100207000010,-0.818153500000000,27.866666666699999,all
177,1149,16.172769766599998,111.569098905999990,-0.848631560000000,27.962000000000000,all
178,1151,16.172782286200000,111.569097772000010,-0.616823260000000,28.055333333299998,all
179,1168,16.172852908399999,111.569090515000000,-0.800784650000000,28.581333333300002,all
180,1169,16.172852910400000,111.569090467000000,-1.026164800000000,28.581333333300002,all
181,1177,16.172878604299999,111.569087874000000,-0.847486800000000,28.772666666700001,all
182,1178,16.172885033400000,111.569087150000000,-1.156776900000000,28.820666666699999,all
183,1181,16.172897882000001,111.569085896999990,-0.855968000000000,28.916000000000000,all
184,1184,16.172904308100001,111.569085255000000,-0.776338760000000,28.963999999999999,all
185,1194,16.172917163600001,111.569083926999990,-0.822650700000000,29.059999999999999,all
186,1205,16.172942878499999,111.569081315000010,-0.694145000000000,29.251333333300000,all
187,1209,16.172949309700002,111.569080630000000,-0.813211440000000,29.299333333300002,all
188,1210,16.172949311299998,111.569080593000000,-0.988528430000000,29.299333333300002,all
189,1211,16.172949309600000,111.569080633000000,-0.801322700000000,29.299333333300002,all
190,1223,16.172994332900000,111.569075991999990,-0.876727640000000,29.634666666699999,all
191,1228,16.173007199200001,111.569074660000000,-0.919144330000000,29.730666666699999,all
192,1236,16.173032939599999,111.569072017000000,-0.898981630000000,29.922000000000001,all
193,1240,16.173071562200001,111.569068051000000,-0.851656700000000,30.210000000000001,all
194,1251,16.173097316300002,111.569065427000000,-0.719698900000000,30.402000000000001,all
195,1256,16.173110197600000,111.569064100000010,-0.715075850000000,30.498000000000001,all
196,1258,16.173116639600000,111.569063406000000,-0.861067950000000,30.545999999999999,all
197,1266,16.173148848899999,111.569060046999990,-1.043061900000000,30.786000000000001,all
198,1277,16.173174619299999,111.569057441000000,-0.798943160000000,30.977333333299999,all
199,1285,16.173206842900001,111.569054093999990,-0.903824900000000,31.217333333300001,all
200,1291,16.173226177899998,111.569052080000010,-0.995299600000000,31.361999999999998,all
201,1293,16.173239071699999,111.569050721000000,-1.126423400000000,31.457999999999998,all
202,1299,16.173277753800001,111.569046771000000,-0.921531560000000,31.745999999999999,all
203,1319,16.173342241299999,111.569040193000010,-0.537523600000000,32.225999999999999,all
204,1320,16.173342246600001,111.569040070000000,-1.115082100000000,32.226666666699998,all
205,1324,16.173355142799998,111.569038815000000,-0.750485660000000,32.322666666700002,all
206,1331,16.173374498200001,111.569036737000000,-1.129499200000000,32.466666666700000,all
207,1336,16.173387397300001,111.569035472000000,-0.809528230000000,32.562666666699997,all
208,1348,16.173419658200000,111.569032062000010,-1.179471900000000,32.803333333300003,all
209,1357,16.173451915000001,111.569028751000000,-1.089832000000000,33.043333333299998,all
210,1365,16.173471272899999,111.569026742999990,-1.133416700000000,33.187333333300003,all
211,1386,16.173555162600000,111.569018060000000,-1.258202700000000,33.812666666699997,all
212,1388,16.173561612099999,111.569017481000000,-0.850635950000000,33.860666666699998,all
213,1393,16.173574524799999,111.569016003000000,-1.546706600000000,33.956666666700002,all
214,1397,16.173587430500000,111.569014667000000,-1.571084600000000,34.052666666699999,all
215,1403,16.173606787200001,111.569012740000010,-1.249762500000000,34.197333333300001,all
216,1409,16.173639049300000,111.569009490000000,-0.899322030000000,34.437333333300003,all
217,1415,16.173664860700001,111.569006791000010,-1.095689200000000,34.629333333300004,all
218,1430,16.173710024799998,111.569002196000000,-0.847235860000000,34.966000000000001,all
219,1432,16.173710028799999,111.569002103000000,-1.287587800000000,34.966000000000001,all
220,1433,16.173710025500000,111.569002178000010,-0.931383850000000,34.966000000000001,all
221,1435,16.173716479799999,111.569001464000000,-1.171111800000000,35.014000000000003,all
222,1441,16.173735836300001,111.568999457000000,-1.250946400000000,35.158000000000001,all
223,1447,16.173748741000001,111.568998097000010,-1.414179300000000,35.254666666699997,all
224,1450,16.173755190600001,111.568997477000000,-1.209817200000000,35.302666666699999,all
225,1455,16.173780994900000,111.568994829999990,-1.199948800000000,35.494666666699999,all
226,1474,16.173826146300001,111.568990192000000,-1.226297600000000,35.831333333300002,all
227,1475,16.173826145100001,111.568990220000000,-1.094709400000000,35.831333333300002,all
228,1478,16.173839046200001,111.568988871000000,-1.219173800000000,35.927333333299998,all
229,1483,16.173851941999999,111.568987587000000,-1.041758300000000,36.023333333300002,all
230,1485,16.173858396300002,111.568986800000000,-1.640270600000000,36.071333333299997,all
231,1486,16.173858393300002,111.568986871000010,-1.304924600000000,36.071333333299997,all
232,1489,16.173864842699999,111.568986193000000,-1.385782700000000,36.119333333299998,all
233,1493,16.173871289499999,111.568985572000000,-1.200799100000000,36.167333333300000,all
234,1499,16.173890630599999,111.568983624000000,-1.053872200000000,36.311333333299999,all
235,1503,16.173897080600000,111.568982908000000,-1.320333100000000,36.359333333300000,all
236,1523,16.173961546200001,111.568976268000000,-1.569723700000000,36.839333333299997,all
237,1524,16.173961544800001,111.568976301000010,-1.414672300000000,36.839333333299997,all
238,1543,16.174025983400000,111.568969749000000,-1.338652100000000,37.319333333300001,all
239,1545,16.174038868899999,111.568968392000000,-1.555733600000000,37.415333333299998,all
240,1551,16.174058193099999,111.568966458000010,-1.404544400000000,37.559333333300003,all
241,1555,16.174064634499999,111.568965793999990,-1.448714400000000,37.607333333299998,all
242,1559,16.174084081099998,111.568963831999990,-1.175449500000000,37.752000000000002,all
243,1561,16.174084081099998,111.568963833000000,-1.174372300000000,37.752000000000002,all
244,1562,16.174084081600000,111.568963821000000,-1.229682900000000,37.752000000000002,all
245,1564,16.174096939399998,111.568962532000000,-1.182224000000000,37.847999999999999,all
246,1584,16.174154794800000,111.568956693999990,-1.181625400000000,38.278666666699998,all
247,1587,16.174167646600001,111.568955411000000,-1.126984000000000,38.374666666700001,all
248,1592,16.174186924099999,111.568953471000000,-1.122790200000000,38.518000000000001,all
249,1605,16.174231895100000,111.568948920000000,-1.264658700000000,38.853333333300000,all
250,1609,16.174244739500001,111.568947659000000,-1.132191500000000,38.948666666699999,all
251,1610,16.174244743999999,111.568947554999990,-1.622868700000000,38.948666666699999,all
252,1613,16.174251159200001,111.568947075000000,-0.844863300000000,38.996666666700001,all
253,1616,16.174257583599999,111.568946376000000,-1.104069800000000,39.044666666700003,all
254,1619,16.174264005700000,111.568945721000010,-1.155002800000000,39.091999999999999,all
255,1624,16.174296107899998,111.568942517000000,-1.088870300000000,39.331333333300002,all
256,1628,16.174308946299998,111.568941249999990,-1.000066200000000,39.426666666700001,all
257,1639,16.174334619600000,111.568938669999990,-1.058525700000000,39.618000000000002,all
258,1640,16.174341041800002,111.568937928000000,-1.531064600000000,39.665999999999997,all
259,1641,16.174341038000001,111.568938016000000,-1.115826100000000,39.665999999999997,all
260,1642,16.174347459200000,111.568937289999990,-1.514933100000000,39.713999999999999,all
261,1646,16.174360290500001,111.568936075000000,-1.195863100000000,39.809333333300003,all
262,1661,16.174405201199999,111.568931553000000,-1.387309400000000,40.143999999999998,all
263,1663,16.174418033500000,111.568930210999990,-1.688900200000000,40.239333333300003,all
264,1666,16.174424446900002,111.568929581000010,-1.643068800000000,40.287333333299998,all
265,1668,16.174430858600001,111.568928963999990,-1.541627200000000,40.334666666700002,all
266,1686,16.174475742799999,111.568924545000000,-1.323721500000000,40.669333333300003,all
267,1692,16.174494975199998,111.568922635000010,-1.317705900000000,40.812666666699997,all
268,1701,16.174539837099999,111.568918200000000,-1.243925700000000,41.146666666700000,all
269,1712,16.174591093800000,111.568913142000000,-1.154015100000000,41.527999999999999,all
270,1716,16.174610312399999,111.568911203000000,-1.336179600000000,41.671333333299998,all
271,1722,16.174623117900001,111.568910018000000,-0.955932440000000,41.766666666699997,all
272,1734,16.174661544100001,111.568906157000000,-1.272602000000000,42.052666666699999,all
273,1761,16.174763958100002,111.568896076000000,-1.253278700000000,42.815333333300003,all
274,1762,16.174763961299998,111.568896001000000,-1.605018900000000,42.815333333300003,all
275,1763,16.174763958500002,111.568896067000000,-1.296521100000000,42.815333333300003,all
276,1767,16.174776755300002,111.568894832000000,-1.188660700000000,42.910666666700003,all
277,1768,16.174783156499998,111.568894142000000,-1.475770400000000,42.957999999999998,all
278,1771,16.174789555099998,111.568893505999990,-1.512594500000000,43.006000000000000,all
279,1796,16.174866317700001,111.568885971000000,-1.538115900000000,43.577333333299997,all
280,1800,16.174872711399999,111.568885388000000,-1.335598600000000,43.625333333299999,all
281,1802,16.174879108500001,111.568884696000000,-1.644730000000000,43.672666666700003,all
282,1811,16.174898294100000,111.568882796000000,-1.747104000000000,43.815333333300003,all
283,1816,16.174904685900000,111.568882234000000,-1.445302000000000,43.863333333299998,all
284,1817,16.174904683899999,111.568882282000000,-1.222189200000000,43.863333333299998,all
285,1821,16.174911079800001,111.568881618000010,-1.400155700000000,43.910666666700003,all
286,1830,16.174943047399999,111.568878518999990,-1.275756100000000,44.148666666700002,all
287,1834,16.174955834500000,111.568877249000000,-1.368748900000000,44.244000000000000,all
288,1838,16.174968617299999,111.568876019000000,-1.283250900000000,44.339333333299997,all
289,1841,16.174981405299999,111.568874674000000,-1.736455200000000,44.434666666699997,all
290,1847,16.174987795900002,111.568874085000000,-1.571229300000000,44.481999999999999,all
291,1868,16.175058096899999,111.568867284000010,-1.309397100000000,45.005333333300001,all
292,1872,16.175070880500002,111.568865965000000,-1.658543100000000,45.100666666700000,all
293,1897,16.175153939099999,111.568857909000000,-1.531080200000000,45.718666666700003,all
294,1899,16.175160327699999,111.568857285000010,-1.542185900000000,45.766666666699997,all
295,1901,16.175166715200000,111.568856685000000,-1.445172700000000,45.814000000000000,all
296,1906,16.175179491900000,111.568855437000000,-1.474691400000000,45.909333333299998,all
297,1913,16.175205040700000,111.568852953000000,-1.482391200000000,46.099333333300002,all
298,1914,16.175205040900000,111.568852949000000,-1.498493200000000,46.099333333300002,all
299,1917,16.175211427699999,111.568852347999990,-1.405404400000000,46.146666666700000,all
300,1922,16.175224204900001,111.568851081000010,-1.529592800000000,46.241999999999997,all
301,1928,16.175243365299998,111.568849235000000,-1.461675900000000,46.384666666699999,all
302,1943,16.175275298900001,111.568846175000000,-1.278931500000000,46.622666666699999,all
303,1945,16.175275302700001,111.568846085999990,-1.698848500000000,46.622666666699999,all
304,1948,16.175294463400000,111.568844218000000,-1.738668800000000,46.765333333299999,all
305,1954,16.175313622800001,111.568842368000010,-1.699812300000000,46.908000000000001,all
306,1956,16.175313620299999,111.568842427000010,-1.422796200000000,46.908000000000001,all
307,1962,16.175326393799999,111.568841176000010,-1.482707100000000,47.002666666700001,all
308,1968,16.175351971400001,111.568838717999990,-1.330174200000000,47.193333333299996,all
309,1969,16.175351969899999,111.568838752999990,-1.166316600000000,47.193333333299996,all
310,1971,16.175358356299999,111.568838080000010,-1.423991700000000,47.240666666700001,all
311,1977,16.175383893700001,111.568835550000000,-1.700511800000000,47.430666666699999,all
312,1978,16.175383893900001,111.568835545000000,-1.720572100000000,47.430666666699999,all
313,1980,16.175390274700000,111.568835001000000,-1.374832300000000,47.478666666700001,all
314,1989,16.175409426100000,111.568833105000000,-1.576916700000000,47.621333333300001,all
315,1992,16.175422189100001,111.568831977000000,-1.067850500000000,47.716000000000001,all
316,2009,16.175473260600000,111.568826984000000,-1.319296100000000,48.095999999999997,all
317,2012,16.175479645399999,111.568826345000010,-1.422515600000000,48.143999999999998,all
318,2036,16.175569021000001,111.568817688000000,-1.491348700000000,48.809333333300003,all
319,2048,16.175626479799998,111.568812085999990,-1.712743900000000,49.236666666700003,all
320,2071,16.175696713600001,111.568805311000010,-1.635869400000000,49.759999999999998,all
321,2083,16.175741414800001,111.568800975000000,-1.695939200000000,50.092666666699998,all
322,2087,16.175747800900002,111.568800361000000,-1.679537800000000,50.140000000000001,all
323,2094,16.175766961800001,111.568798466999990,-1.872206100000000,50.282666666700003,all
324,2095,16.175786120600002,111.568796647000000,-1.713338900000000,50.425333333300003,all
325,2100,16.175805278799999,111.568794862000000,-1.384629100000000,50.567999999999998,all
326,2101,16.175805278999999,111.568794858000000,-1.404475700000000,50.567999999999998,all
327,2114,16.175837212899999,111.568791791000000,-1.294230700000000,50.805999999999997,all
328,2121,16.175856375999999,111.568789960999990,-1.176115500000000,50.948666666699999,all
329,2138,16.175907491299998,111.568784894000000,-1.728163400000000,51.329333333299999,all
330,2139,16.175907489400000,111.568784937999990,-1.524074600000000,51.329333333299999,all
331,2144,16.175920268999999,111.568783663999990,-1.690761200000000,51.423999999999999,all
332,2145,16.175926660900000,111.568783016000000,-1.830476200000000,51.472000000000001,all
333,2149,16.175933049899999,111.568782416000000,-1.738569500000000,51.519333333299997,all
334,2154,16.175945830400000,111.568781169999990,-1.771665500000000,51.614666666700003,all
335,2157,16.175958610199999,111.568779932000000,-1.768579500000000,51.709333333300002,all
336,2160,16.175965002300000,111.568779277999990,-1.933674600000000,51.757333333299997,all
337,2168,16.175996955700001,111.568776227000000,-1.709690000000000,51.995333333300003,all
338,2184,16.176035309200000,111.568772466000000,-1.899486200000000,52.280666666700000,all
339,2186,16.176035308900001,111.568772473000000,-1.866662600000000,52.280666666700000,all
340,2188,16.176035304599999,111.568772572000000,-1.401963600000000,52.280666666700000,all
341,2200,16.176073656300002,111.568768922999990,-1.049804700000000,52.566000000000003,all
342,2202,16.176080057699998,111.568768119000000,-1.915485900000000,52.613999999999997,all
343,2204,16.176086453200000,111.568767456000000,-2.111359600000000,52.661333333300000,all
344,2207,16.176092845100001,111.568766882000010,-1.891594500000000,52.709333333300002,all
345,2214,16.176105632300001,111.568765666000000,-1.766623700000000,52.804000000000002,all
346,2215,16.176105626100000,111.568765811000010,-1.085274000000000,52.804000000000002,all
347,2217,16.176105627199998,111.568765785000000,-1.204262700000000,52.804000000000002,all
348,2219,16.176112027399999,111.568765028000000,-1.846388200000000,52.851999999999997,all
349,2230,16.176150390899998,111.568761431000000,-1.220608200000000,53.137333333299999,all
350,2237,16.176169580200000,111.568759547000000,-1.305370900000000,53.280000000000001,all
